Team,POS,Name,TEAM,Round,Pick,ADP,Value,Draft Start,Cumulative Val,Strategy,Elite Onesie,Capital
13,WR,Isaiah Mckenzie,BUF,18,211,204.5,6.5,7/16/2022,47.4,Anchor RB,Neither,25
13,RB,Dernest Johnson,,19,222,222,0,7/16/2022,47.4,Anchor RB,Neither,25
13,WR,James Proche,BAL,20,235,235,0,7/16/2022,47.4,Anchor RB,Neither,25
14,RB,Christian Mccaffrey,CAR,1,3,2.8,0.2,7/17/2022,69,Anchor RB,Elite TE,25
14,WR,Deebo Samuel,SF,2,22,18.6,3.4,7/17/2022,69,Anchor RB,Elite TE,25
14,WR,Tee Higgins,CIN,3,27,26.7,0.3,7/17/2022,69,Anchor RB,Elite TE,25
14,WR,Gabriel Davis,BUF,4,46,44.9,1.1,7/17/2022,69,Anchor RB,Elite TE,25
14,TE,George Kittle,SF,5,51,50.7,0.3,7/17/2022,69,Anchor RB,Elite TE,25
14,WR,Chris Godwin,TB,6,70,65.4,4.6,7/17/2022,69,Anchor RB,Elite TE,25
14,RB,AJ Dillon,GB,7,75,70.8,4.2,7/17/2022,69,Anchor RB,Elite TE,25
14,RB,Rashaad Penny,SEA,8,94,83.2,10.8,7/17/2022,69,Anchor RB,Elite TE,25
14,WR,Kadarius Toney,NYG,9,99,100.3,-1.3,7/17/2022,69,Anchor RB,Elite TE,25
14,RB,James Cook,BUF,10,118,104.3,13.7,7/17/2022,69,Anchor RB,Elite TE,25
14,QB,Justin Fields,CHI,11,123,126.7,-3.7,7/17/2022,69,Anchor RB,Elite TE,25
14,WR,Kenny Golladay,NYG,12,142,129.7,12.3,7/17/2022,69,Anchor RB,Elite TE,25
14,QB,Daniel Jones,NYG,13,147,154.6,-7.6,7/17/2022,69,Anchor RB,Elite TE,25
14,WR,Jalen Tolbert,DAL,14,166,149.5,16.5,7/17/2022,69,Anchor RB,Elite TE,25
14,QB,Deshaun Watson,CLE,15,171,179.6,-8.6,7/17/2022,69,Anchor RB,Elite TE,25
14,WR,Parris Campbell,IND,16,190,187.4,2.6,7/17/2022,69,Anchor RB,Elite TE,25
14,WR,David Bell,CLE,17,195,203.2,-8.2,7/17/2022,69,Anchor RB,Elite TE,25
14,RB,Raheem Mostert,MIA,18,214,185.6,28.4,7/17/2022,69,Anchor RB,Elite TE,25
14,TE,CJ Uzomah,NYJ,19,219,219,0,7/17/2022,69,Anchor RB,Elite TE,25
14,WR,Nkeal Harry,CHI,20,238,238,0,7/17/2022,69,Anchor RB,Elite TE,25
15,RB,Austin Ekeler,LAC,1,6,6,0,7/18/2022,71.7,Anchor RB,Neither,25
15,WR,Deebo Samuel,SF,2,19,18.6,0.4,7/18/2022,71.7,Anchor RB,Neither,25
15,WR,Mike Williams,LAC,3,30,30,0,7/18/2022,71.7,Anchor RB,Neither,25
15,WR,Marquise Brown,AZ,4,43,41.5,1.5,7/18/2022,71.7,Anchor RB,Neither,25
15,WR,Allen Robinson,LAR,5,54,51.4,2.6,7/18/2022,71.7,Anchor RB,Neither,25
15,WR,Rashod Bateman,BAL,6,67,60.5,6.5,7/18/2022,71.7,Anchor RB,Neither,25
15,WR,Hunter Renfrow,LV,7,78,71.4,6.6,7/18/2022,71.7,Anchor RB,Neither,25
15,QB,Trey Lance,SF,8,91,92.1,-1.1,7/18/2022,71.7,Anchor RB,Neither,25
15,QB,Derek Carr,LV,9,102,102,0,7/18/2022,71.7,Anchor RB,Neither,25
15,RB,Rhamondre Stevenson,NE,10,115,106.6,8.4,7/18/2022,71.7,Anchor RB,Neither,25
15,TE,Mike Gesicki,MIA,11,126,121.4,4.6,7/18/2022,71.7,Anchor RB,Neither,25
15,RB,Michael Carter,NYJ,12,139,136.8,2.2,7/18/2022,71.7,Anchor RB,Neither,25
15,TE,Gerald Everett,LAC,13,150,150,0,7/18/2022,71.7,Anchor RB,Neither,25
15,TE,Hunter Henry,NE,14,163,148.6,14.4,7/18/2022,71.7,Anchor RB,Neither,25
15,QB,Mac Jones,NE,15,174,160.4,13.6,7/18/2022,71.7,Anchor RB,Neither,25
15,WR,Kendrick Bourne,NE,16,187,184,3,7/18/2022,71.7,Anchor RB,Neither,25
15,WR,Julio Jones,,17,198,198,0,7/18/2022,71.7,Anchor RB,Neither,25
15,RB,Donta Foreman,CAR,18,211,202,9,7/18/2022,71.7,Anchor RB,Neither,25
15,RB,Dernest Johnson,,19,222,222,0,7/18/2022,71.7,Anchor RB,Neither,25
15,WR,Will Fuller,,20,235,235,0,7/18/2022,71.7,Anchor RB,Neither,25
16,TE,Travis Kelce,KC,1,11,9.1,1.9,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,RB,Najee Harris,PIT,2,14,10.4,3.6,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,WR,DJ Moore,CAR,3,35,35.4,-0.4,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,QB,Patrick Mahomes,KC,4,38,36.5,1.5,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,WR,Jerry Jeudy,DEN,5,59,54.6,4.4,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,WR,Darnell Mooney,CHI,6,62,59.8,2.2,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,WR,Devonta Smith,PHI,7,83,75.1,7.9,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,WR,Elijah Moore,NYJ,8,86,78.1,7.9,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,RB,Kareem Hunt,,9,107,96.2,10.8,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,WR,Chase Claypool,PIT,10,110,110,0,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,RB,Nyheim Hines,IND,11,131,131,0,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,TE,Albert Okwuegbunam,DEN,12,134,134,0,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,TE,Greg Dulcich,DEN,13,155,155,0,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,RB,Kenneth Gainwell,PHI,14,158,153.8,4.2,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,WR,George Pickens,PIT,15,179,186.1,-7.1,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,RB,Gus Edwards,BAL,16,182,170.7,11.3,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,QB,Baker Mayfield,CAR,17,203,189.6,13.4,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,WR,Julio Jones,,18,206,198.6,7.4,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,RB,Dernest Johnson,,19,227,227,0,7/18/2022,69,Anchor RB,Elite QB/TE,25
16,WR,Quez Watkins,PHI,20,230,230,0,7/18/2022,69,Anchor RB,Elite QB/TE,25
17,WR,Davante Adams,LV,1,8,10.8,-2.8,7/18/2022,108,Anchor RB,Elite TE,25
17,RB,Dandre Swift,DET,2,17,16,1,7/18/2022,108,Anchor RB,Elite TE,25
17,TE,Kyle Pitts,ATL,3,32,35,-3,7/18/2022,108,Anchor RB,Elite TE,25
17,WR,Gabriel Davis,BUF,4,41,45,-4,7/18/2022,108,Anchor RB,Elite TE,25
17,WR,Amon-Ra St. Brown,DET,5,56,55,1,7/18/2022,108,Anchor RB,Elite TE,25
17,QB,Jalen Hurts,PHI,6,65,66.4,-1.4,7/18/2022,108,Anchor RB,Elite TE,25
17,RB,Miles Sanders,PHI,7,80,81.5,-1.5,7/18/2022,108,Anchor RB,Elite TE,25
17,RB,Devin Singletary,BUF,8,89,86.4,2.6,7/18/2022,108,Anchor RB,Elite TE,25
17,QB,Derek Carr,LV,9,104,102,2,7/18/2022,108,Anchor RB,Elite TE,25
17,WR,Tyler Boyd,CIN,10,113,109.1,3.9,7/18/2022,108,Anchor RB,Elite TE,25
17,WR,Jarvis Landry,NO,11,128,127,1,7/18/2022,108,Anchor RB,Elite TE,25
17,RB,Nyheim Hines,IND,12,137,131,6,7/18/2022,108,Anchor RB,Elite TE,25
17,RB,Isaiah Spiller,LAC,13,152,142.2,9.8,7/18/2022,108,Anchor RB,Elite TE,25
17,WR,Jahan Dotson,WAS,14,161,142.1,18.9,7/18/2022,108,Anchor RB,Elite TE,25
17,RB,Tyrion Davis-Price,SF,15,176,167.1,8.9,7/18/2022,108,Anchor RB,Elite TE,25
17,WR,George Pickens,PIT,16,185,186.3,-1.3,7/18/2022,108,Anchor RB,Elite TE,25
17,TE,Cameron Brate,TB,17,200,165.4,34.6,7/18/2022,108,Anchor RB,Elite TE,25
17,WR,Parris Campbell,IND,18,209,187.2,21.8,7/18/2022,108,Anchor RB,Elite TE,25
17,WR,Will Fuller,,19,224,213.5,10.5,7/18/2022,108,Anchor RB,Elite TE,25
17,WR,Quez Watkins,PHI,20,233,233,0,7/18/2022,108,Anchor RB,Elite QB/TE,25
18,WR,Cooper Kupp,LAR,1,3,2.7,0.3,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,RB,Leonard Fournette,TB,2,22,20.6,1.4,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,TE,Mark Andrews,BAL,3,27,21.4,5.6,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,WR,Diontae Johnson,PIT,4,46,49.3,-3.3,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,QB,Lamar Jackson,BAL,5,51,48.4,2.6,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,WR,Chris Godwin,TB,6,70,65.6,4.4,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,WR,Elijah Moore,NYJ,7,75,78.2,-3.2,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,RB,Rashaad Penny,SEA,8,94,81.5,12.5,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,RB,Chase Edmonds,MIA,9,99,92.9,6.1,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,WR,Garrett Wilson,NYJ,10,118,119.4,-1.4,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,RB,Dameon Pierce,HOU,11,123,124.9,-1.9,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,WR,Jarvis Landry,NO,12,142,127.1,14.9,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,WR,Joshua Palmer,LAC,13,147,151.1,-4.1,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,QB,Zach Wilson,NYJ,14,166,168,-2,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,WR,Corey Davis,NYJ,15,171,173,-2,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,TE,Evan Engram,JAX,16,190,174.2,15.8,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,WR,Jerick Mckinnon,KC,17,195,189.1,5.9,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,WR,Will Fuller,,18,214,214,0,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,QB,Kenny Pickett,PIT,19,219,219,0,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
18,RB,Tylier Badie,BAL,20,238,238,0,7/18/2022,51.6,Anchor RB,Elite QB/TE,25
19,WR,Jamar Chase,CIN,1,5,5.6,-0.6,7/18/2022,-7.8,Zero RB,Elite QB,25
19,QB,Josh Allen,BUF,2,20,23.5,-3.5,7/18/2022,-7.8,Zero RB,Elite QB,25
19,WR,AJ Brown,PHI,3,29,29.3,-0.3,7/18/2022,-7.8,Zero RB,Elite QB,25
19,RB,Breece Hall,NYJ,4,44,47,-3,7/18/2022,-7.8,Zero RB,Elite QB,25
19,WR,Jerry Jeudy,DEN,5,53,54.4,-1.4,7/18/2022,-7.8,Zero RB,Elite QB,25
19,WR,Devonta Smith,PHI,6,68,75,-7,7/18/2022,-7.8,Zero RB,Elite QB,25
19,WR,Drake London,ATL,7,77,86.9,-9.9,7/18/2022,-7.8,Zero RB,Elite QB,25
19,WR,Michael Thomas,NO,8,92,88.6,3.4,7/18/2022,-7.8,Zero RB,Elite QB,25
19,RB,James Cook,BUF,9,101,104.7,-3.7,7/18/2022,-7.8,Zero RB,Elite QB,25
19,WR,Skyy Moore,KC,10,116,115.6,0.4,7/18/2022,-7.8,Zero RB,Elite QB,25
19,WR,Jarvis Landry,NO,11,125,127.1,-2.1,7/18/2022,-7.8,Zero RB,Elite QB,25
19,TE,Hunter Henry,NE,12,140,138,2,7/18/2022,-7.8,Zero RB,Elite QB,25
19,QB,Jameis Winston,NO,13,149,150,-1,7/18/2022,-7.8,Zero RB,Elite QB,25
19,TE,Noah Fant,SEA,14,164,158.1,5.9,7/18/2022,-7.8,Zero RB,Elite QB,25
19,RB,Gus Edwards,BAL,15,173,170.1,2.9,7/18/2022,-7.8,Zero RB,Elite QB,25
19,RB,Raheem Mostert,MIA,16,188,185.9,2.1,7/18/2022,-7.8,Zero RB,Elite QB,25
19,WR,Isaiah Mckenzie,BUF,17,197,197,0,7/18/2022,-7.8,Zero RB,Elite QB,25
19,RB,Chris Evans,CIN,18,212,204,8,7/18/2022,-7.8,Zero RB,Elite QB,25
19,RB,Dontrell Hilliard,TEN,19,221,221,0,7/18/2022,-7.8,Zero RB,Elite QB,25
19,RB,Tristan Ebner,CHI,20,236,236,0,7/18/2022,-7.8,Zero RB,Elite QB,25
20,WR,Cooper Kupp,LAR,1,1,2.6,-1.6,7/18/2022,-11.2,Zero RB,Elite TE,25
20,WR,Tee Higgins,CIN,2,24,26.7,-2.7,7/18/2022,-11.2,Zero RB,Elite TE,25
20,WR,AJ Brown,PHI,3,25,29.3,-4.3,7/18/2022,-11.2,Zero RB,Elite TE,25
20,WR,Marquise Brown,AZ,4,48,41.4,6.6,7/18/2022,-11.2,Zero RB,Elite TE,25
20,TE,Darren Waller,LV,5,49,44,5,7/18/2022,-11.2,Zero RB,Elite TE,25
20,WR,Hunter Renfrow,LV,6,72,71,1,7/18/2022,-11.2,Zero RB,Elite TE,25
20,WR,Devonta Smith,PHI,7,73,74,-1,7/18/2022,-11.2,Zero RB,Elite TE,25
20,QB,Trey Lance,SF,8,96,92.2,3.8,7/18/2022,-11.2,Zero RB,Elite TE,25
20,WR,Brandon Aiyuk,SF,9,97,97.8,-0.8,7/18/2022,-11.2,Zero RB,Elite TE,25
20,RB,Kenneth Walker,SEA,10,120,114.6,5.4,7/18/2022,-11.2,Zero RB,Elite TE,25
20,QB,Justin Fields,CHI,11,121,126.6,-5.6,7/18/2022,-11.2,Zero RB,Elite TE,25
20,RB,Tyler Allgeier,ATL,12,144,147,-3,7/18/2022,-11.2,Zero RB,Elite TE,25
20,RB,Kenneth Gainwell,PHI,13,145,153.2,-8.2,7/18/2022,-11.2,Zero RB,Elite TE,25
20,RB,Khalil Herbert,CHI,14,168,163.3,4.7,7/18/2022,-11.2,Zero RB,Elite TE,25
20,TE,Tyler Higbee,LAR,15,169,162.6,6.4,7/18/2022,-11.2,Zero RB,Elite TE,25
20,RB,Zamir White,LV,16,192,198,-6,7/18/2022,-11.2,Zero RB,Elite TE,25
20,RB,Chris Evans,CIN,17,193,203.9,-10.9,7/18/2022,-11.2,Zero RB,Elite TE,25
20,RB,Tristan Ebner,CHI,18,216,216,0,7/18/2022,-11.2,Zero RB,Elite TE,25
20,RB,Dernest Johnson,,19,217,217,0,7/18/2022,-11.2,Zero RB,Elite TE,25
20,WR,Demarcus Robinson,LV,20,240,240,0,7/18/2022,-11.2,Zero RB,Elite TE,25
21,WR,Justin Jefferson,MIN,1,5,4,1,7/18/2022,61.2,Anchor RB,Elite TE,25
21,WR,Tee Higgins,CIN,2,20,26.6,-6.6,7/18/2022,61.2,Anchor RB,Elite TE,25
21,RB,Javonte Williams,DEN,3,29,26.4,2.6,7/18/2022,61.2,Anchor RB,Elite TE,25
21,TE,Darren Waller,LV,4,44,44.1,-0.1,7/18/2022,61.2,Anchor RB,Elite TE,25
21,WR,Diontae Johnson,PIT,5,53,49.4,3.6,7/18/2022,61.2,Anchor RB,Elite TE,25
21,QB,Jalen Hurts,PHI,6,68,66.3,1.7,7/18/2022,61.2,Anchor RB,Elite TE,25
21,WR,Devonta Smith,PHI,7,77,75.1,1.9,7/18/2022,61.2,Anchor RB,Elite TE,25
21,RB,Clyde Edwards-Helaire,KC,8,92,78.8,13.2,7/18/2022,61.2,Anchor RB,Elite TE,25
21,RB,Kareem Hunt,CLE,9,101,96.1,4.9,7/18/2022,61.2,Anchor RB,Elite TE,25
21,RB,Kenneth Walker,SEA,10,116,114.7,1.3,7/18/2022,61.2,Anchor RB,Elite TE,25
21,WR,Kenny Golladay,NYG,11,125,129.8,-4.8,7/18/2022,61.2,Anchor RB,Elite TE,25
21,TE,Pat Freiermuth,PIT,12,140,129,11,7/18/2022,61.2,Anchor RB,Elite TE,25
21,RB,Tyler Allgeier,ATL,13,149,147.4,1.6,7/18/2022,61.2,Anchor RB,Elite TE,25
21,QB,Matt Ryan,IND,14,164,143.9,20.1,7/18/2022,61.2,Anchor RB,Elite TE,25
21,WR,Alec Pierce,IND,15,173,176.6,-3.6,7/18/2022,61.2,Anchor RB,Elite TE,25
21,WR,Sammy Watkins,GB,16,188,168,20,7/18/2022,61.2,Anchor RB,Elite TE,25
21,WR,Isaiah Mckenzie,BUF,17,197,203.6,-6.6,7/18/2022,61.2,Anchor RB,Elite TE,25
21,WR,Will Fuller,,18,212,212,0,7/18/2022,61.2,Anchor RB,Elite TE,25
21,RB,Dernest Johnson,,19,221,221,0,7/18/2022,61.2,Anchor RB,Elite TE,25
21,QB,Mitch Trubisky,PIT,20,236,236,0,7/18/2022,61.2,Anchor RB,Elite TE,25
22,WR,Cooper Kupp,LAR,1,2,2.7,-0.7,7/19/2022,36,Zero RB,Elite QB/TE,25
22,WR,Mike Williams,LAC,2,23,30.2,-7.2,7/19/2022,36,Zero RB,Elite QB/TE,25
22,WR,Tyreek Hill,MIA,3,26,22,4,7/19/2022,36,Zero RB,Elite QB/TE,25
22,QB,Justin Herbert,LAC,4,47,42.7,4.3,7/19/2022,36,Zero RB,Elite QB/TE,25
22,TE,Darren Waller,LV,5,50,44.1,5.9,7/19/2022,36,Zero RB,Elite QB/TE,25
22,WR,Chris Godwin,TB,6,71,65.8,5.2,7/19/2022,36,Zero RB,Elite QB/TE,25
22,WR,Devonta Smith,PHI,7,74,75.2,-1.2,7/19/2022,36,Zero RB,Elite QB/TE,25
22,QB,Trey Lance,SF,8,95,92.2,2.8,7/19/2022,36,Zero RB,Elite QB/TE,25
22,WR,Brandon Aiyuk,SF,9,98,97.8,0.2,7/19/2022,36,Zero RB,Elite QB/TE,25
22,RB,Alexander Mattison,MIN,10,119,124.2,-5.2,7/19/2022,36,Zero RB,Elite QB/TE,25
22,RB,Nyheim Hines,IND,11,122,132.3,-10.3,7/19/2022,36,Zero RB,Elite QB/TE,25
22,RB,Isaiah Spiller,LAC,12,143,141.6,1.4,7/19/2022,36,Zero RB,Elite QB/TE,25
22,WR,Joshua Palmer,LAC,13,146,151.3,-5.3,7/19/2022,36,Zero RB,Elite QB/TE,25
22,TE,Tyler Higbee,LAR,14,167,162.5,4.5,7/19/2022,36,Zero RB,Elite QB/TE,25
22,RB,JD Mckissic,WAS,15,170,156.3,13.7,7/19/2022,36,Zero RB,Elite QB/TE,25
22,WR,Cedrick Wilson,MIA,16,191,191,0,7/19/2022,36,Zero RB,Elite QB/TE,25
22,RB,Zamir White,LV,17,194,197.6,-3.6,7/19/2022,36,Zero RB,Elite QB/TE,25
22,RB,Chris Evans,CIN,18,215,204,11,7/19/2022,36,Zero RB,Elite QB/TE,25
22,RB,Donta Foreman,CAR,19,218,201.5,16.5,7/19/2022,36,Zero RB,Elite QB/TE,25
22,RB,Tyler Badie,BAL,20,239,239,0,7/19/2022,36,Zero RB,Elite QB/TE,25
23,WR,Justin Jefferson,MIN,1,2,4,-2,7/19/2022,19.7,Anchor RB,Elite TE,25
23,RB,Saquon Barkley,NYG,2,23,19.2,3.8,7/19/2022,19.7,Anchor RB,Elite TE,25
23,WR,AJ Brown,PHI,3,26,29.2,-3.2,7/19/2022,19.7,Anchor RB,Elite TE,25
23,WR,Gabriel Davis,BUF,4,47,45.1,1.9,7/19/2022,19.7,Anchor RB,Elite TE,25
23,TE,Darren Waller,LV,5,50,44.1,5.9,7/19/2022,19.7,Anchor RB,Elite TE,25
23,WR,Chris Godwin,TB,6,71,65.8,5.2,7/19/2022,19.7,Anchor RB,Elite TE,25
23,RB,JK Dobbins,BAL,7,74,65.2,8.8,7/19/2022,19.7,Anchor RB,Elite TE,25
23,WR,Chris Olave,NO,8,95,98.7,-3.7,7/19/2022,19.7,Anchor RB,Elite TE,25
23,QB,Aaron Rodgers,GB,9,98,100,-2,7/19/2022,19.7,Anchor RB,Elite TE,25
23,WR,Garrett Wilson,NYJ,10,119,119,0,7/19/2022,19.7,Anchor RB,Elite TE,25
23,WR,Jarvis Landry,NO,11,122,127.4,-5.4,7/19/2022,19.7,Anchor RB,Elite TE,25
23,TE,Robert Tonyan,GB,12,143,146.6,-3.6,7/19/2022,19.7,Anchor RB,Elite TE,25
23,QB,Trevor Lawrence,JAX,13,146,136,10,7/19/2022,19.7,Anchor RB,Elite TE,25
23,QB,Zach Wilson,NYJ,14,167,168.3,-1.3,7/19/2022,19.7,Anchor RB,Elite TE,25
23,RB,Jamaal Williams,DET,15,170,181.4,-11.4,7/19/2022,19.7,Anchor RB,Elite TE,25
23,RB,Jerick Mckinnon,KC,16,191,188.6,2.4,7/19/2022,19.7,Anchor RB,Elite TE,25
23,RB,Darrel Williams,AZ,17,194,179.7,14.3,7/19/2022,19.7,Anchor RB,Elite TE,25
23,WR,Zay Jones,JAX,18,215,215,0,7/19/2022,19.7,Anchor RB,Elite TE,25
23,WR,Romeo Doubs,GB,19,218,218,0,7/19/2022,19.7,Anchor RB,Elite TE,25
23,RB,Hassan Haskins,TEN,20,239,239,0,7/19/2022,19.7,Anchor RB,Elite TE,25
24,WR,Jamar Chase,CIN,1,7,5.7,1.3,7/19/2022,89.5,Anchor RB,Neither,25
24,RB,Saquon Barkley,NYG,2,17,19.3,-2.3,7/19/2022,89.5,Anchor RB,Neither,25
24,WR,Tee Higgins,CIN,3,31,26.6,4.4,7/19/2022,89.5,Anchor RB,Neither,25
24,WR,Gabriel Davis,BUF,4,42,45.1,-3.1,7/19/2022,89.5,Anchor RB,Neither,25
24,RB,Breece Hall,NYJ,5,55,46.9,8.1,7/19/2022,89.5,Anchor RB,Neither,25
24,QB,Joe Burrow,CIN,6,66,68.9,-2.9,7/19/2022,89.5,Anchor RB,Neither,25
24,WR,Elijah Moore,NYJ,7,79,78.1,0.9,7/19/2022,89.5,Anchor RB,Neither,25
24,QB,Trey Lance,SF,8,90,92.2,-2.2,7/19/2022,89.5,Anchor RB,Neither,25
24,RB,Chase Edmonds,MIA,9,103,92.8,10.2,7/19/2022,89.5,Anchor RB,Neither,25
24,RB,Kenneth Walker,SEA,10,114,114.8,-0.8,7/19/2022,89.5,Anchor RB,Neither,25
24,TE,Zach Ertz,AZ,11,127,102.5,24.5,7/19/2022,89.5,Anchor RB,Neither,25
24,WR,Jakobi Meyers,NE,12,138,138.3,-0.3,7/19/2022,89.5,Anchor RB,Neither,25
24,TE,Albert Okwuegbunam,DEN,13,151,134.7,16.3,7/19/2022,89.5,Anchor RB,Neither,25
24,TE,Hunter Henry,NE,14,162,148.9,13.1,7/19/2022,89.5,Anchor RB,Neither,25
24,RB,JD Mckissic,WAS,15,175,156.3,18.7,7/19/2022,89.5,Anchor RB,Neither,25
24,WR,Julio Jones,,16,186,193,-7,7/19/2022,89.5,Anchor RB,Neither,25
24,WR,Isaiah Mckenzie,BUF,17,199,203.6,-4.6,7/19/2022,89.5,Anchor RB,Neither,25
24,RB,Brian Robinson,WAS,18,210,194.8,15.2,7/19/2022,89.5,Anchor RB,Neither,25
24,WR,Jauan Jennings,SF,19,223,223,0,7/19/2022,89.5,Anchor RB,Neither,25
24,WR,Danny Gray,SF,20,234,234,0,7/19/2022,89.5,Anchor RB,Neither,25
25,WR,Stefon Diggs,BUF,1,10,11,-1,7/19/2022,56.2,Anchor RB,Elite TE,25
25,RB,Dandre Swift,DET,2,15,15.8,-0.8,7/19/2022,56.2,Anchor RB,Elite TE,25
25,TE,Kyle Pitts,ATL,3,34,35.1,-1.1,7/19/2022,56.2,Anchor RB,Elite TE,25
25,WR,Marquise Brown,AZ,4,39,41.3,-2.3,7/19/2022,56.2,Anchor RB,Elite TE,25
25,QB,Kyler Murray,AZ,5,58,61.2,-3.2,7/19/2022,56.2,Anchor RB,Elite TE,25
25,WR,Darnell Mooney,CHI,6,63,59.6,3.4,7/19/2022,56.2,Anchor RB,Elite TE,25
25,WR,Deandre Hopkins,AZ,7,82,82.2,-0.2,7/19/2022,56.2,Anchor RB,Elite TE,25
25,RB,Tony Pollard,DAL,8,87,85.2,1.8,7/19/2022,56.2,Anchor RB,Elite TE,25
25,RB,James Cook,BUF,9,106,104.5,1.5,7/19/2022,56.2,Anchor RB,Elite TE,25
25,WR,Tyler Boyd,CIN,10,111,109.3,1.7,7/19/2022,56.2,Anchor RB,Elite TE,25
25,RB,Rachaad White,TB,11,130,130.9,-0.9,7/19/2022,56.2,Anchor RB,Elite TE,25
25,QB,Trevor Lawrence,JAX,12,135,135.9,-0.9,7/19/2022,56.2,Anchor RB,Elite TE,25
25,RB,Tyler Allgeier,ATL,13,154,147,7,7/19/2022,56.2,Anchor RB,Elite TE,25
25,WR,DJ Chark,DET,14,159,155.5,3.5,7/19/2022,56.2,Anchor RB,Elite TE,25
25,TE,Evan Engram,JAX,15,178,173.7,4.3,7/19/2022,56.2,Anchor RB,Elite TE,25
25,QB,Jared Goff,DET,16,183,174.4,8.6,7/19/2022,56.2,Anchor RB,Elite TE,25
25,RB,Chris Evans,CIN,17,202,204,-2,7/19/2022,56.2,Anchor RB,Elite TE,25
25,WR,Julio Jones,,18,207,198.2,8.8,7/19/2022,56.2,Anchor RB,Elite TE,25
25,WR,Laviska Shenault,JAX,19,226,215.3,10.7,7/19/2022,56.2,Anchor RB,Elite TE,25
25,WR,Will Fuller,,20,231,213.7,17.3,7/19/2022,56.2,Anchor RB,Elite TE,25
26,WR,Davante Adams,LV,1,9,10.6,-1.6,7/20/2022,12,Anchor RB,Elite QB,25
26,RB,Dandre Swift,DET,2,16,15.8,0.2,7/20/2022,12,Anchor RB,Elite QB,25
26,WR,Mike Williams,LAC,3,33,30.2,2.8,7/20/2022,12,Anchor RB,Elite QB,25
26,QB,Justin Herbert,LAC,4,40,42.8,-2.8,7/20/2022,12,Anchor RB,Elite QB,25
26,WR,Allen Robinson,LAR,5,57,51.5,5.5,7/20/2022,12,Anchor RB,Elite QB,25
26,WR,Chris Godwin,TB,6,64,66,-2,7/20/2022,12,Anchor RB,Elite QB,25
26,WR,Hunter Renfrow,LV,7,81,71.6,9.4,7/20/2022,12,Anchor RB,Elite QB,25
26,WR,Drake London,ATL,8,88,86.1,1.9,7/20/2022,12,Anchor RB,Elite QB,25
26,QB,Derek Carr,LV,9,105,102.5,2.5,7/20/2022,12,Anchor RB,Elite QB,25
26,WR,Skyy Moore,KC,10,112,115.7,-3.7,7/20/2022,12,Anchor RB,Elite QB,25
26,TE,Cole Kmet,CHI,11,129,126.9,2.1,7/20/2022,12,Anchor RB,Elite QB,25
26,RB,Nyheim Hines,IND,12,136,133,3,7/20/2022,12,Anchor RB,Elite QB,25
26,TE,Gerald Everett,LAC,13,153,149.8,3.2,7/20/2022,12,Anchor RB,Elite QB,25
26,TE,Tyler Higbee,LAR,14,160,162.6,-2.6,7/20/2022,12,Anchor RB,Elite QB,25
26,RB,Darrel Williams,AZ,15,177,180.2,-3.2,7/20/2022,12,Anchor RB,Elite QB,25
26,RB,Raheem Mostert,MIA,16,184,186.7,-2.7,7/20/2022,12,Anchor RB,Elite QB,25
